uid,name,artist,city,ranking
9193,Shallow,Lady Gaga & Bradley Cooper,sioux falls,44
9194,Here Tonight,Brett Young,sioux falls,45
9195,This Feeling,The Chainsmokers Feat. Kelsea Ballerini,sioux falls,46
9196,Runnin,Ludwig Göransson Feat. A$AP Rocky And Jacob Banks,sioux falls,47
9197,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,sioux falls,48
9198,"Baby, I Love Your Way",Big Mountain,sioux falls,49
9199,Still Fly,Big Tymers,sioux falls,50
9200,You Say,Lauren Daigle,portland or,1
9201,Be Alright,Dean Lewis,portland or,2
9202,Wow.,Post Malone,portland or,3
9203,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,portland or,4
9204,Bad Liar,Imagine Dragons,portland or,5
9205,Without Me,Halsey,portland or,6
9206,Dancing With A Stranger,Sam Smith & Normani,portland or,7
9207,Better,Khalid,portland or,8
9208,Look Back At It,A Boogie Wit Da Hoodie,portland or,9
9209,7 Rings,Ariana Grande,portland or,10
9210,Sweet But Psycho,Ava Max,portland or,11
9211,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,portland or,12
9212,a Lot,21 Savage,portland or,13
9213,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,portland or,14
9214,Middle Child,J. Cole,portland or,15
9215,bury a friend,Billie Eilish,portland or,16
9216,Going Bad,Meek Mill Feat. Drake,portland or,17
9217,Talk,Khalid & Disclosure,portland or,18
9218,Shallow,Lady Gaga & Bradley Cooper,portland or,19
9219,Eastside,"Benny Blanco, Halsey & Khalid",portland or,20
9220,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,portland or,21
9221,Trampoline,SHAED,portland or,22
9222,SICKO MODE,Travis Scott,portland or,23
9223,When The Party's Over,Billie Eilish,portland or,24
9224,Undrunk,FLETCHER,portland or,25
9225,You're Somebody Else,Flora Cash,portland or,26
9226,High Hopes,Panic! At The Disco,portland or,27
9227,Happier,Marshmello & Bastille,portland or,28
9228,Low Key,Ally Brooke Feat. Tyga,portland or,29
9229,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,portland or,30
9230,Cringe,Matt Maeson,portland or,31
9231,Harmony Hall,Vampire Weekend,portland or,32
9232,Here Tonight,Brett Young,portland or,33
9233,Tequila,Dan + Shay,portland or,34
9234,Sucker,Jonas Brothers,portland or,35
9235,Freelance,Toro Y Moi,portland or,36
9236,A Million Dreams,P!nk,portland or,37
9237,Taste,Tyga Feat. Offset,portland or,38
9238,8 Letters,Why Don't We,portland or,39
9239,Superposition,Young The Giant,portland or,40
9240,Please Me,Cardi B & Bruno Mars,portland or,41
9241,Ready To Let Go,Cage The Elephant,portland or,42
9242,Fast Talk,Houses,portland or,43
9243,Pure Water,Mustard & Migos,portland or,44
9244,"Swan Song (From The Motion Picture ""Alita: Battle Angel"")",Dua Lipa,portland or,45
9245,Celebrity Skin,Hole,portland or,46
9246,Beautiful Crazy,Luke Combs,portland or,47
9247,Love Someone,Lukas Graham,portland or,48
9248,Never Be The Same,Camila Cabello,portland or,49
9249,Feel It Still,Portugal. The Man,portland or,50
9250,Pure Water,Mustard & Migos,long beach,1
9251,a Lot,21 Savage,long beach,2
9252,Better,Khalid,long beach,3
9253,Wow.,Post Malone,long beach,4
9254,You,Nicole Bus,long beach,5
9255,You Say,Lauren Daigle,long beach,6
9256,Dancing With A Stranger,Sam Smith & Normani,long beach,7
9257,Ferris Wheel,Tory Lanez Feat. Trippie Redd,long beach,8
9258,Going Bad,Meek Mill Feat. Drake,long beach,9
9259,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,long beach,10
9260,Splashin,Rich The Kid,long beach,11
9261,Bae,O.T. Genasis,long beach,12
9262,Please Me,Cardi B & Bruno Mars,long beach,13
9263,Caro,Bad Bunny,long beach,14
9264,MIA,Bad Bunny Feat. Drake,long beach,15
9265,Con Calma,Daddy Yankee Feat. Snow,long beach,16
9266,7 Rings,Ariana Grande,long beach,17
9267,Middle Child,J. Cole,long beach,18
9268,Nunca Es Suficiente,Los Ángeles Azules Feat. Natalia Lafourcade,long beach,19
9269,A Través Del Vaso,Banda Los Sebastianes,long beach,20
9270,Calma (Remix),Pedro Capó & Farruko,long beach,21
9271,Hard Place,H.E.R.,long beach,22
9272,West Coast,G-Eazy Feat. Blueface,long beach,23
9273,Rule The World,2 Chainz Feat. Ariana Grande,long beach,24
9274,Girls Have Fun,"Tyga, DJ Snake Feat. G-Eazy & Rich The Kid",long beach,25
9275,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,long beach,26
9276,Shallow,Lady Gaga & Bradley Cooper,long beach,27
9277,SICKO MODE,Travis Scott,long beach,28
9278,Look Back At It,A Boogie Wit Da Hoodie,long beach,29
9279,Baila Baila Baila,Ozuna,long beach,30
9280,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,long beach,31
9281,Tennessee Whiskey,Chris Stapleton,long beach,32
9282,Girls Like You,Maroon 5,long beach,33
9283,Quiere Beber,Anuel AA,long beach,34
9284,Wake Up In The Sky,"Gucci Mane, Bruno Mars & Kodak Black",long beach,35
9285,Taki Taki,DJ Snake Feat. Selena Gomez & Ozuna & Cardi B,long beach,36
9286,Stop It,Joe Moses & RJmrLA,long beach,37
9287,Racks In The Middle,Nipsey Hussle Feat. Roddy Ricch And Hit-Boy,long beach,38
9288,Tell Me,Groove Theory,long beach,39
9289,Return Of The Mack,Mark Morrison,long beach,40
9290,Exit Music (For A Film),Radiohead,long beach,41
9291,Truce,Nathan Nzanga,long beach,42
9292,Perfect,Ed Sheeran,long beach,43
9293,Broken,Lovelytheband,long beach,44
9294,Trampoline,SHAED,long beach,45
9295,Beyond (Vibe Tape Mix),Leon Bridges,long beach,46
9296,Ibiza,Ozuna Feat. Romeo Santos,long beach,47
9297,Without Me,Halsey,long beach,48
9298,Desconocidos,"Mau Y Ricky, Manuel Turizo & Camilo",long beach,49
9299,Amanece,Anuel AA & Haze,long beach,50
9300,Be Alright,Dean Lewis,pueblo,1
9301,Bad Liar,Imagine Dragons,pueblo,2
9302,Wow.,Post Malone,pueblo,3
9303,Old Town Road,Lil Nas X,pueblo,4
9304,You Say,Lauren Daigle,pueblo,5
9305,7 Rings,Ariana Grande,pueblo,6
9306,Middle Child,J. Cole,pueblo,7
9307,Shotgun,George Ezra,pueblo,8
9308,You're Somebody Else,Flora Cash,pueblo,9
9309,Good As You,Kane Brown,pueblo,10
9310,Dancing With A Stranger,Sam Smith & Normani,pueblo,11
9311,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,pueblo,12
9312,SICKO MODE,Travis Scott,pueblo,13
9313,Pure Water,Mustard & Migos,pueblo,14
9314,Eastside,"Benny Blanco, Halsey & Khalid",pueblo,15
9315,Walk Me Home,P!nk,pueblo,16
9316,Sweet But Psycho,Ava Max,pueblo,17
9317,Better,Khalid,pueblo,18
9318,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,pueblo,19
9319,Shallow,Lady Gaga & Bradley Cooper,pueblo,20
9320,Ex,Kiana Ledé,pueblo,21
9321,Low Key,Ally Brooke Feat. Tyga,pueblo,22
9322,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,pueblo,23
9323,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,pueblo,24
9324,Talk,Khalid & Disclosure,pueblo,25
9325,Body,Loud Luxury Feat. Brando,pueblo,26
9326,Without Me,Halsey,pueblo,27
9327,Going Bad,Meek Mill Feat. Drake,pueblo,28
9328,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,pueblo,29
9329,Trampoline,SHAED,pueblo,30
9330,Let Me Down Slowly,Alec Benjamin,pueblo,31
9331,Perfect,Ed Sheeran,pueblo,32
9332,Happier,Marshmello & Bastille,pueblo,33
9333,When I Get There,Big Wild,pueblo,34
9334,Taste,Tyga Feat. Offset,pueblo,35
9335,High Hopes,Panic! At The Disco,pueblo,36
9336,Speechless,Dan + Shay,pueblo,37
9337,ALL THE WAYS,Meghan Trainor,pueblo,38
9338,Ready To Let Go,Cage The Elephant,pueblo,39
9339,Girl,Maren Morris,pueblo,40
9340,Rumor,Lee Brice,pueblo,41
9341,Beautiful Crazy,Luke Combs,pueblo,42
9342,Runnin,Ludwig Göransson Feat. A$AP Rocky And Jacob Banks,pueblo,43
9343,Look Back At It,A Boogie Wit Da Hoodie,pueblo,44
9344,bury a friend,Billie Eilish,pueblo,45
9345,Please Me,Cardi B & Bruno Mars,pueblo,46
9346,I Like Me Better,Lauv,pueblo,47
9347,Rainbow,Kacey Musgraves,pueblo,48
9348,MIA,Bad Bunny Feat. Drake,pueblo,49
9349,Sucker,Jonas Brothers,pueblo,50
9350,Be Alright,Dean Lewis,saint cloud,1
9351,Bad Liar,Imagine Dragons,saint cloud,2
9352,Rainbow,Kacey Musgraves,saint cloud,3
9353,You Say,Lauren Daigle,saint cloud,4
9354,Sweet But Psycho,Ava Max,saint cloud,5
9355,Shotgun,George Ezra,saint cloud,6
9356,Wow.,Post Malone,saint cloud,7
9357,7 Rings,Ariana Grande,saint cloud,8
9358,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,saint cloud,9
9359,Walk Me Home,P!nk,saint cloud,10
9360,Without Me,Halsey,saint cloud,11
9361,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,saint cloud,12
9362,Undrunk,FLETCHER,saint cloud,13
9363,Dancing With A Stranger,Sam Smith & Normani,saint cloud,14
9364,Look What God Gave Her,Thomas Rhett,saint cloud,15
9365,Shallow,Lady Gaga & Bradley Cooper,saint cloud,16
9366,Sucker,Jonas Brothers,saint cloud,17
9367,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,saint cloud,18
9368,Good As You,Kane Brown,saint cloud,19
9369,Eastside,"Benny Blanco, Halsey & Khalid",saint cloud,20
9370,Beautiful Crazy,Luke Combs,saint cloud,21
9371,You're Somebody Else,Flora Cash,saint cloud,22
9372,Old Town Road,Lil Nas X,saint cloud,23
9373,Whiskey Glasses,Morgan Wallen,saint cloud,24
9374,8 Letters,Why Don't We,saint cloud,25
9375,Happier,Marshmello & Bastille,saint cloud,26
9376,A Million Dreams,P!nk,saint cloud,27
9377,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,saint cloud,28
9378,Last Hurrah,Bebe Rexha,saint cloud,29
9379,Caught Up In The Country,Rodney Atkins Feat. Fisk Jubilee Singers,saint cloud,30
9380,Youngblood,5 Seconds Of Summer,saint cloud,31
9381,Some Of It,Eric Church,saint cloud,32
9382,Love Someone,Lukas Graham,saint cloud,33
9383,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,saint cloud,34
9384,Burn The House Down,AJR,saint cloud,35
9385,Down To The Honkytonk,Jake Owen,saint cloud,36
9386,Here Tonight,Brett Young,saint cloud,37
9387,Make It Sweet,Old Dominion,saint cloud,38
9388,Girl,Maren Morris,saint cloud,39
9389,Miss Me More,Kelsea Ballerini,saint cloud,40
9390,You're The One,Greta Van Fleet,saint cloud,41
9391,Better,Khalid,saint cloud,42
9392,Eyes On You,Chase Rice,saint cloud,43
9393,Always Remember Us This Way,Lady Gaga,saint cloud,44
9394,I'll Stay (From Instant Family),Isabela Moner,saint cloud,45
9395,365,Zedd & Katy Perry,saint cloud,46
9396,Celebrity Skin,Hole,saint cloud,47
9397,Every Little Thing,Russell Dickerson,saint cloud,48
9398,Trampoline,SHAED,saint cloud,49
9399,"Hey Look Ma, I Made It",Panic! At The Disco,saint cloud,50
9400,Be Alright,Dean Lewis,mercerville,1
9401,Wow.,Post Malone,mercerville,2
9402,Body,Loud Luxury Feat. Brando,mercerville,3
9403,Someone You Loved,Lewis Capaldi,mercerville,4
9404,7 Rings,Ariana Grande,mercerville,5
9405,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,mercerville,6
9406,Please Me,Cardi B & Bruno Mars,mercerville,7
9407,Dancing With A Stranger,Sam Smith & Normani,mercerville,8
9408,Shallow,Lady Gaga & Bradley Cooper,mercerville,9
9409,Undrunk,FLETCHER,mercerville,10
9410,Fall,Davido,mercerville,11
9411,MIA,Bad Bunny Feat. Drake,mercerville,12
9412,Sweet But Psycho,Ava Max,mercerville,13
9413,Backin' It Up,Pardison Fontaine Feat. Cardi B,mercerville,14
9414,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,mercerville,15
9415,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,mercerville,16
9416,Going Bad,Meek Mill Feat. Drake,mercerville,17
9417,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,mercerville,18
9418,You Say,Lauren Daigle,mercerville,19
9419,SICKO MODE,Travis Scott,mercerville,20
9420,Talk,Khalid & Disclosure,mercerville,21
9421,Sucker,Jonas Brothers,mercerville,22
9422,Big Ole Freak,Megan Thee Stallion,mercerville,23
9423,Eastside,"Benny Blanco, Halsey & Khalid",mercerville,24
9424,Better,Khalid,mercerville,25
9425,Ferris Wheel,Tory Lanez Feat. Trippie Redd,mercerville,26
9426,Don't Call Me Up,Mabel,mercerville,27
9427,New Rules,Dua Lipa,mercerville,28
9428,Mine,Bazzi,mercerville,29
9429,Thotiana,$unlisted,mercerville,30
9430,Wake Up In The Sky,"Gucci Mane, Bruno Mars & Kodak Black",mercerville,31
9431,Without Me,Halsey,mercerville,32
9432,Bad Liar,Imagine Dragons,mercerville,33
9433,Twerk,City Girls,mercerville,34
9434,I Will Go To War,Tessa Thompson,mercerville,35
9435,Act Up,City Girls,mercerville,36
9436,Look Back At It,A Boogie Wit Da Hoodie,mercerville,37
9437,Middle Child,J. Cole,mercerville,38
9438,Celebrity Skin,Hole,mercerville,39
9439,Whiskey Glasses,Morgan Wallen,mercerville,40
9440,Best Part,H.E.R. Feat. Daniel Caesar,mercerville,41
9441,Meant To Be,Bebe Rexha Feat. Florida Georgia Line,mercerville,42
9442,Never Be The Same,Camila Cabello,mercerville,43
9443,The Middle,"Zedd, Maren Morris & Grey",mercerville,44
9444,Bad Day,Daniel Powter,mercerville,45
9445,Trampoline,SHAED,mercerville,46
9446,Happier,Marshmello & Bastille,mercerville,47
9447,Love Someone,Lukas Graham,mercerville,48
9448,Uproar,Lil Wayne,mercerville,49
9449,Shot Clock,Ella Mai,mercerville,50
9450,You Say,Lauren Daigle,saint paul,1
9451,Be Alright,Dean Lewis,saint paul,2
9452,Sweet But Psycho,Ava Max,saint paul,3
9453,Bad Liar,Imagine Dragons,saint paul,4
9454,Wow.,Post Malone,saint paul,5
9455,Undrunk,FLETCHER,saint paul,6
9456,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,saint paul,7
9457,Rainbow,Kacey Musgraves,saint paul,8
9458,Without Me,Halsey,saint paul,9
9459,Middle Child,J. Cole,saint paul,10
9460,Trampoline,SHAED,saint paul,11
9461,7 Rings,Ariana Grande,saint paul,12
9462,Eastside,"Benny Blanco, Halsey & Khalid",saint paul,13
9463,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,saint paul,14
9464,Better,Khalid,saint paul,15
9465,Dancing With A Stranger,Sam Smith & Normani,saint paul,16
9466,Pure Water,Mustard & Migos,saint paul,17
9467,Going Bad,Meek Mill Feat. Drake,saint paul,18
9468,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,saint paul,19
9469,Look What God Gave Her,Thomas Rhett,saint paul,20
9470,Sucker,Jonas Brothers,saint paul,21
9471,Good As You,Kane Brown,saint paul,22
9472,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,saint paul,23
9473,You're Somebody Else,Flora Cash,saint paul,24
9474,Please Me,Cardi B & Bruno Mars,saint paul,25
9475,Shallow,Lady Gaga & Bradley Cooper,saint paul,26
9476,8 Letters,Why Don't We,saint paul,27
9477,Ready To Let Go,Cage The Elephant,saint paul,28
9478,Love Someone,Lukas Graham,saint paul,29
9479,a Lot,21 Savage,saint paul,30
9480,Old Town Road,Lil Nas X,saint paul,31
9481,Happier,Marshmello & Bastille,saint paul,32
9482,Walk Me Home,P!nk,saint paul,33
9483,A Million Dreams,P!nk,saint paul,34
9484,Superposition,Young The Giant,saint paul,35
9485,365,Zedd & Katy Perry,saint paul,36
9486,SICKO MODE,Travis Scott,saint paul,37
9487,Celebrity Skin,Hole,saint paul,38
9488,bury a friend,Billie Eilish,saint paul,39
9489,Beautiful Crazy,Luke Combs,saint paul,40
9490,Backin' It Up,Pardison Fontaine Feat. Cardi B,saint paul,41
9491,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,saint paul,42
9492,Talk,Khalid & Disclosure,saint paul,43
9493,Girl,Maren Morris,saint paul,44
9494,Speechless,Dan + Shay,saint paul,45
9495,Drip Too Hard,Lil Baby & Gunna,saint paul,46
9496,Harmony Hall,Vampire Weekend,saint paul,47
9497,Youngblood,5 Seconds Of Summer,saint paul,48
9498,High Hopes,Panic! At The Disco,saint paul,49
9499,Twerk,City Girls,saint paul,50
9500,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,missoula,1
9501,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,missoula,2
9502,You're Somebody Else,Flora Cash,missoula,3
9503,Be Alright,Dean Lewis,missoula,4
9504,7 Rings,Ariana Grande,missoula,5
9505,Undrunk,FLETCHER,missoula,6
9506,Better,Khalid,missoula,7
9507,Last Hurrah,Bebe Rexha,missoula,8
9508,Old Town Road,Lil Nas X,missoula,9
9509,Sweet But Psycho,Ava Max,missoula,10
9510,Eastside,"Benny Blanco, Halsey & Khalid",missoula,11
9511,You Say,Lauren Daigle,missoula,12
9512,Bad Liar,Imagine Dragons,missoula,13
9513,Dancing With A Stranger,Sam Smith & Normani,missoula,14
9514,Sucker,Jonas Brothers,missoula,15
9515,Burn The House Down,AJR,missoula,16
9516,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,missoula,17
9517,Look What God Gave Her,Thomas Rhett,missoula,18
9518,"""99""",Barns Courtney,missoula,19
9519,Wow.,Post Malone,missoula,20
9520,Harmony Hall,Vampire Weekend,missoula,21
9521,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,missoula,22
9522,Trampoline,SHAED,missoula,23
9523,Without Me,Halsey,missoula,24
9524,Nevermind,Dennis Lloyd,missoula,25
9525,Beautiful Crazy,Luke Combs,missoula,26
9526,High Hopes,Panic! At The Disco,missoula,27
9527,Love Someone,Lukas Graham,missoula,28
9528,You're The One,Greta Van Fleet,missoula,29
9529,Power Over Me,Dermot Kennedy,missoula,30
9530,Good As You,Kane Brown,missoula,31
9531,Pure Water,Mustard & Migos,missoula,32
9532,Dancing In The Moonlight,Toploader,missoula,33
9533,Girls Like You,Maroon 5,missoula,34
9534,Youngblood,5 Seconds Of Summer,missoula,35
9535,Love Ain't,Eli Young Band,missoula,36
9536,Speechless,Dan + Shay,missoula,37
9537,Shallow,Lady Gaga & Bradley Cooper,missoula,38
9538,All My Friends,The Revivalists,missoula,39
9539,Ready To Let Go,Cage The Elephant,missoula,40
9540,Boom,X Ambassadors,missoula,41
9541,bury a friend,Billie Eilish,missoula,42
9542,Walk Me Home,P!nk,missoula,43
9543,For Whom The Bell Tolls,Metallica,missoula,44
9544,Whiskey Glasses,Morgan Wallen,missoula,45
9545,Stay,Zedd & Alessia Cara,missoula,46
9546,Eyes On You,Chase Rice,missoula,47
9547,Murder On My Mind,YNW Melly,missoula,48
9548,The Joke,Brandi Carlile,missoula,49
9549,Happier,Marshmello & Bastille,missoula,50
9550,Be Alright,Dean Lewis,lowell,1
9551,Shallow,Lady Gaga & Bradley Cooper,lowell,2
9552,Wow.,Post Malone,lowell,3
9553,You Say,Lauren Daigle,lowell,4
9554,Dancing With A Stranger,Sam Smith & Normani,lowell,5
9555,7 Rings,Ariana Grande,lowell,6
9556,Sweet But Psycho,Ava Max,lowell,7
9557,Look Back At It,A Boogie Wit Da Hoodie,lowell,8
9558,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,lowell,9
9559,Better,Khalid,lowell,10
9560,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,lowell,11
9561,Bad Liar,Imagine Dragons,lowell,12
9562,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,lowell,13
9563,Sucker,Jonas Brothers,lowell,14
9564,Eastside,"Benny Blanco, Halsey & Khalid",lowell,15
9565,Don't Call Me Up,Mabel,lowell,16
9566,Going Bad,Meek Mill Feat. Drake,lowell,17
9567,Body,Loud Luxury Feat. Brando,lowell,18
9568,Good As You,Kane Brown,lowell,19
9569,Here With Me,Marshmello Feat. CHVRCHES,lowell,20
9570,Trampoline,SHAED,lowell,21
9571,Undrunk,FLETCHER,lowell,22
9572,Rainbow,Kacey Musgraves,lowell,23
9573,Here Tonight,Brett Young,lowell,24
9574,Without Me,Halsey,lowell,25
9575,MIA,Bad Bunny Feat. Drake,lowell,26
9576,You're The One,Greta Van Fleet,lowell,27
9577,000000,A.CHAL,lowell,28
9578,Middle Child,J. Cole,lowell,29
9579,Happier,Marshmello & Bastille,lowell,30
9580,I Can’t Get Enough,"Benny Blanco, Selena Gomez & J Balvin Feat. Tainy",lowell,31
9581,You're Somebody Else,Flora Cash,lowell,32
9582,"Hey Look Ma, I Made It",Panic! At The Disco,lowell,33
9583,Shotgun,George Ezra,lowell,34
9584,Talk,Khalid & Disclosure,lowell,35
9585,High Hopes,Panic! At The Disco,lowell,36
9586,Arms Around You,XXXTENTACION & Lil Pump Feat. Swae Lee & Maluma,lowell,37
9587,SICKO MODE,Travis Scott,lowell,38
9588,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,lowell,39
9589,Love Someone,Lukas Graham,lowell,40
9590,Always Remember Us This Way,Lady Gaga,lowell,41
9591,Celebrity Skin,Hole,lowell,42
9592,Missin You Crazy,Russ,lowell,43
9593,Project Dreams,Marshmello & Roddy Ricch,lowell,44
9594,Please Me,Cardi B & Bruno Mars,lowell,45
9595,Beautiful Crazy,Luke Combs,lowell,46
9596,So Close,"NOTD, Felix Jaehn & Captain Cuts Feat. Georgia Ku",lowell,47
9597,Ex,Kiana Ledé,lowell,48
9598,Mess,Lil Wayne,lowell,49
9599,Girl,Maren Morris,lowell,50
9600,Wow.,Post Malone,milwaukee,1
9601,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,milwaukee,2
9602,Sweet But Psycho,Ava Max,milwaukee,3
9603,Dancing With A Stranger,Sam Smith & Normani,milwaukee,4
9604,Be Alright,Dean Lewis,milwaukee,5
9605,Going Bad,Meek Mill Feat. Drake,milwaukee,6
9606,7 Rings,Ariana Grande,milwaukee,7
9607,You Say,Lauren Daigle,milwaukee,8
9608,Better,Khalid,milwaukee,9
9609,Shallow,Lady Gaga & Bradley Cooper,milwaukee,10
